categoria_MLA,categoria_name,seller,state,city,grupo,cancellations_rate,claims_rate,delayed_handling_time_rate,avg_ticket
MLA1367,Antigüedades y Colecciones,41223548,Capital Federal,Parque Patricios,relevancia media-perfil medio,0.0,0.0158,0.0153,500.0
MLA1367,Antigüedades y Colecciones,315138676,Capital Federal,Barracas,relevancia media-perfil medio,0.0065,0.0098,0.0568,369.2307692307692
MLA1367,Antigüedades y Colecciones,172902935,Capital Federal,Boedo,relevancia media-perfil medio,0.0019,0.0064,0.0068,443.4472727272727
MLA1367,Antigüedades y Colecciones,387648450,Capital Federal,Mataderos,relevancia media-perfil alto,0.0,0.0,0.0208,3500.0
MLA1367,Antigüedades y Colecciones,109920563,Capital Federal,Monserrat,relevancia media-perfil medio,0.0,0.0034,0.0063,299.0
MLA1367,Antigüedades y Colecciones,160644011,Santa Fe,San Lorenzo,relevancia media-perfil alto,0.0,0.0,0.1369,2014.1666666666667
MLA1367,Antigüedades y Colecciones,181934943,Capital Federal,Almagro,relevancia media-perfil alto,0.0,0.0,0.0064,1050.0
MLA1367,Antigüedades y Colecciones,163307788,Capital Federal,Flores,relevancia alta-perfil medio,0.0,0.0049,0.0034,7592.75
MLA1367,Antigüedades y Colecciones,44943830,Buenos Aires,Buenos Aires,relevancia media-perfil alto,0.0,0.0,0.0,199.99
MLA1367,Antigüedades y Colecciones,282273867,Capital Federal,Paternal,relevancia media-perfil medio,0.0025,0.0132,0.024,2035.1357142857144
MLA1367,Antigüedades y Colecciones,8092930,Buenos Aires,Martínez,relevancia alta-perfil alto,0.0,0.0,0.0,8000.0
MLA1367,Antigüedades y Colecciones,26690837,Capital Federal,Palermo,relevancia alta-perfil alto,0.0,0.0,0.1176,18990.0
MLA1367,Antigüedades y Colecciones,653780993,Buenos Aires,los polvorines,relevancia alta-perfil alto,0.0,0.0,0.0606,23000.0
MLA1367,Antigüedades y Colecciones,114584258,Buenos Aires,Dolores,relevancia media-perfil alto,0.0,0.0,0.0321,1754.0
MLA1367,Antigüedades y Colecciones,64081801,Capital Federal,Boedo,relevancia alta-perfil alto,0.0,0.0,0.0063,17332.5
MLA1367,Antigüedades y Colecciones,578929971,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia media-perfil alto,0.0,0.0,0.116,1245.0
MLA1367,Antigüedades y Colecciones,211798607,Capital Federal,Villa Lugano,relevancia media-perfil alto,0.0,0.0049,0.0,799.0
MLA1367,Antigüedades y Colecciones,57606047,Capital Federal,Floresta,relevancia media-perfil alto,0.0,0.0,0.0263,1150.0
MLA1367,Antigüedades y Colecciones,205605300,Buenos Aires,Tandil,relevancia media-perfil alto,0.0,0.0,0.0,
MLA1367,Antigüedades y Colecciones,568588035,Capital Federal,Palermo,relevancia media-perfil medio,0.0,0.0034,0.0118,2599.0
MLA1367,Antigüedades y Colecciones,169152912,Buenos Aires,Piñeyro,relevancia alta-perfil alto,0.0,0.0,0.1111,33221.86363636364
MLA1367,Antigüedades y Colecciones,55602063,Santa Fe,Rosario,relevancia media-perfil medio,0.0,0.0046,0.0035,1547.52
MLA1367,Antigüedades y Colecciones,74996062,Capital Federal,Buenos Aires,relevancia alta-perfil alto,0.0,0.0,0.0,3699.0
MLA1367,Antigüedades y Colecciones,244809713,Buenos Aires,San Antonio De Padua,relevancia media-perfil alto,0.0,0.0,0.0769,850.0
MLA1367,Antigüedades y Colecciones,99141322,Buenos Aires,Pergamino,relevancia media-perfil alto,0.0,0.0,0.019,2800.0
MLA1367,Antigüedades y Colecciones,58988504,Capital Federal,Villa del Parque,relevancia media-perfil medio,0.0,0.0017,0.0006,1300.8867924528302
MLA1367,Antigüedades y Colecciones,140352337,Capital Federal,Buenos aires,relevancia alta-perfil medio,0.0083,0.0143,0.0179,4250.73
MLA1367,Antigüedades y Colecciones,137464419,Capital Federal,CABA,relevancia media-perfil medio,0.0,0.0062,0.0795,1573.4615384615386
MLA1367,Antigüedades y Colecciones,39092,Capital Federal,Caballito,relevancia media-perfil alto,0.0,0.0,0.0116,3166.491666666667
MLA1367,Antigüedades y Colecciones,121057343,Capital Federal,Retiro,relevancia media-perfil medio,0.0075,0.0167,0.0234,1220.0
MLA1367,Antigüedades y Colecciones,178146766,Buenos Aires,Martínez,relevancia alta-perfil alto,0.0,0.0031,0.0,4102.5
MLA1367,Antigüedades y Colecciones,535242775,Capital Federal,Villa Crespo,relevancia media-perfil alto,0.0,0.0,0.0,320.0
MLA1367,Antigüedades y Colecciones,711814243,Capital Federal,Retiro,relevancia media-perfil alto,0.0,0.0,0.0206,990.0
MLA1367,Antigüedades y Colecciones,223695171,Capital Federal,Paternal,relevancia alta-perfil alto,0.0,0.0,0.0084,6100.0
MLA1367,Antigüedades y Colecciones,121020308,Buenos Aires,Jose Marmol,relevancia media-perfil alto,0.0,0.0,0.0101,1500.0
MLA1367,Antigüedades y Colecciones,151626557,Capital Federal,Balvanera,relevancia media-perfil alto,0.0,0.0,0.0,200.0
MLA1367,Antigüedades y Colecciones,60518879,Capital Federal,Retiro,relevancia media-perfil alto,0.0,0.0,0.0217,500.0
MLA1367,Antigüedades y Colecciones,42786690,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.1186,15980.0
MLA1367,Antigüedades y Colecciones,662481987,Buenos Aires,San Nicolás De Los Arroyos,relevancia media-perfil alto,0.0,0.0,0.0555,1800.0
MLA1367,Antigüedades y Colecciones,58179297,Buenos Aires,Quilmes,relevancia media-perfil alto,0.0,0.0,0.0273,2200.0
MLA1367,Antigüedades y Colecciones,108587,Buenos Aires,Martínez,relevancia media-perfil alto,0.0,0.0,0.0,890.0
MLA1367,Antigüedades y Colecciones,124141713,Capital Federal,Monserrat,relevancia media-perfil alto,0.0,0.0,0.0,2000.0
MLA1367,Antigüedades y Colecciones,13987485,Buenos Aires,Tandil,relevancia media-perfil medio,0.0101,0.0101,0.0539,1800.0
MLA1367,Antigüedades y Colecciones,82138337,Buenos Aires,Haedo,relevancia media-perfil alto,0.0,0.0,0.0,99.0
MLA1368,"Arte, Librería y Mercería",240508769,Santa Fe,Rosario,relevancia media-perfil medio,0.0015,0.0049,0.0051,1418.3505154639174
MLA1368,"Arte, Librería y Mercería",1093977,Capital Federal,Chacarita,relevancia alta-perfil medio,0.0,0.0116,0.0004,4197.8755020080325
MLA1368,"Arte, Librería y Mercería",394835246,Capital Federal,Caballito,relevancia media-perfil medio,0.0,0.0032,0.0007,1725.0
MLA1368,"Arte, Librería y Mercería",195061204,Capital Federal,VILLA SANTA RITA,relevancia media-perfil medio,0.0007,0.0073,0.0036,2366.7873784722224
MLA1368,"Arte, Librería y Mercería",201072632,Capital Federal,Parque Patricios,relevancia media-perfil medio,0.0004,0.0019,0.0005,1102.6756756756756
MLA1368,"Arte, Librería y Mercería",293541390,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0,0.0031,0.0035,1970.0
MLA1368,"Arte, Librería y Mercería",115764017,Capital Federal,Barracas,relevancia media-perfil medio,0.0026,0.0076,0.0041,709.438596491228
MLA1368,"Arte, Librería y Mercería",220623572,Capital Federal,Palermo,relevancia alta-perfil alto,0.0,0.0,0.0,3999.0
MLA1368,"Arte, Librería y Mercería",418743434,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0125,0.0133,0.0012,2287.7844565217392
MLA1368,"Arte, Librería y Mercería",55555497,Capital Federal,CABA,relevancia media-perfil alto,0.0,0.0,0.0,2140.0
MLA1368,"Arte, Librería y Mercería",190515079,Buenos Aires,BUENOS AIRES,relevancia alta-perfil alto,0.0,0.0,0.0,5345.3536585365855
MLA1368,"Arte, Librería y Mercería",135940684,Capital Federal,Balvanera,relevancia media-perfil medio,0.0046,0.002,0.0,3021.6666666666665
MLA1368,"Arte, Librería y Mercería",399012794,Capital Federal,Villa Pueyrredón,relevancia media-perfil medio,0.0,0.0056,0.0116,2939.0
MLA1368,"Arte, Librería y Mercería",192979319,Buenos Aires,San Andres,relevancia alta-perfil medio,0.0085,0.0073,0.0471,5681.031111111111
MLA1368,"Arte, Librería y Mercería",193633340,Buenos Aires,Longchamps,relevancia media-perfil alto,0.0,0.0,0.0,2892.4679911699777
MLA1368,"Arte, Librería y Mercería",7505346,Capital Federal,Flores,relevancia media-perfil alto,0.0,0.0,0.0,1131.0833333333333
MLA1368,"Arte, Librería y Mercería",218511012,Buenos Aires,Santos Lugares,relevancia alta-perfil medio,0.0027,0.0054,0.0021,6899.0
MLA1368,"Arte, Librería y Mercería",186922121,Buenos Aires,Banfield,relevancia media-perfil alto,0.0,0.0025,0.0,945.6503759398496
MLA1368,"Arte, Librería y Mercería",211895789,Capital Federal,Almagro,relevancia alta-perfil medio,0.0113,0.0075,0.001,3934.3953488372094
MLA1368,"Arte, Librería y Mercería",125341302,Santa Fe,Granadero Baigorria,relevancia alta-perfil medio,0.0017,0.0012,0.0028,4910.009210526316
MLA1368,"Arte, Librería y Mercería",251019506,Capital Federal,Balvanera,relevancia media-perfil alto,0.0,0.0,0.0,1387.142857142857
MLA1368,"Arte, Librería y Mercería",268917066,Capital Federal,Parque Avellaneda,relevancia media-perfil alto,0.0,0.0,0.0037,1615.9924953095683
MLA1368,"Arte, Librería y Mercería",496072199,Santa Fe,Rosario,relevancia media-perfil medio,0.0008,0.0038,0.0583,1084.5333333333333
MLA1368,"Arte, Librería y Mercería",421835127,Capital Federal,Belgrano,relevancia alta-perfil alto,0.0,0.0,0.0,10900.0
MLA1368,"Arte, Librería y Mercería",103176399,Capital Federal,Boedo,relevancia alta-perfil alto,0.0,0.0,0.0,7740.0
MLA1368,"Arte, Librería y Mercería",148443445,Buenos Aires,Caseros,relevancia media-perfil medio,0.006,0.01,0.0086,950.0
MLA1368,"Arte, Librería y Mercería",57174984,Capital Federal,Monte Castro,relevancia media-perfil alto,0.0,0.0,0.0019,1455.0
MLA1368,"Arte, Librería y Mercería",547333278,Buenos Aires,Morón,relevancia alta-perfil alto,0.0,0.0,0.0,10500.0
MLA1368,"Arte, Librería y Mercería",78024526,Capital Federal,Liniers,relevancia alta-perfil medio,0.0096,0.0083,0.0122,4856.703110151188
MLA1368,"Arte, Librería y Mercería",322221618,Capital Federal,CABA,relevancia media-perfil medio,0.0009,0.0012,0.0016,1034.142822580645
MLA1368,"Arte, Librería y Mercería",673290941,Capital Federal,Versailles,relevancia media-perfil medio,0.0025,0.007,0.013,983.0916666666668
MLA1368,"Arte, Librería y Mercería",164356829,Capital Federal,Monserrat,relevancia media-perfil medio,0.0084,0.0172,0.0231,788.2
MLA1368,"Arte, Librería y Mercería",337069960,Buenos Aires,Rafael Calzada,relevancia alta-perfil alto,0.0,0.0,0.0038,5799.5
MLA1368,"Arte, Librería y Mercería",65545512,Capital Federal,CABA,relevancia media-perfil medio,0.0147,0.0029,0.0019,3173.75
MLA1368,"Arte, Librería y Mercería",192452028,Capital Federal,Balvanera,relevancia media-perfil medio,0.003,0.0069,0.0089,1295.718194254446
MLA1368,"Arte, Librería y Mercería",607723,Capital Federal,CABA,relevancia media-perfil alto,0.0,0.0,0.0,650.0
MLA1368,"Arte, Librería y Mercería",193182197,Santa Fe,Casilda,relevancia alta-perfil medio,0.0088,0.0129,0.0052,3686.6
MLA1368,"Arte, Librería y Mercería",117680035,Buenos Aires,Ituzaingó,relevancia media-perfil medio,0.0043,0.0074,0.0105,1509.7269230769232
MLA1368,"Arte, Librería y Mercería",50708354,Capital Federal,Villa Luro,relevancia media-perfil medio,0.0001,0.004,0.0052,1644.5454545454545
MLA1368,"Arte, Librería y Mercería",78770216,Capital Federal,MICROCENTRO,relevancia media-perfil medio,0.0012,0.0064,0.0003,948.2648484848484
MLA1368,"Arte, Librería y Mercería",116143207,Capital Federal,Constitución,relevancia media-perfil medio,0.0014,0.0018,0.0708,636.65
MLA1368,"Arte, Librería y Mercería",29997599,Capital Federal,Villa Urquiza,relevancia media-perfil medio,0.0074,0.0,0.0015,847.1428571428571
MLA1368,"Arte, Librería y Mercería",122659554,Capital Federal,Parque Patricios,relevancia media-perfil medio,0.0012,0.0024,0.0326,998.4972144846796
MLA1368,"Arte, Librería y Mercería",311231169,Buenos Aires,Villa Maipú,relevancia media-perfil medio,0.0,0.0061,0.0138,642.8064516129032
MLA1368,"Arte, Librería y Mercería",83831273,Buenos Aires,Ramos Mejía,relevancia media-perfil medio,0.0032,0.0069,0.0071,1126.8883886255924
MLA1368,"Arte, Librería y Mercería",187192320,Buenos Aires,Carapachay,relevancia media-perfil medio,0.0,0.0035,0.0286,614.3823529411765
MLA1368,"Arte, Librería y Mercería",17244951,Capital Federal,Villa General Mitre,relevancia media-perfil alto,0.0,0.0,0.0,2122.5
MLA1368,"Arte, Librería y Mercería",186912237,Capital Federal,Palermo,relevancia media-perfil alto,0.0,0.0,0.0133,3141.8571428571427
MLA1368,"Arte, Librería y Mercería",287286893,Buenos Aires,Buenos Aires,relevancia alta-perfil medio,0.0,0.0077,0.0217,7889.0
MLA1368,"Arte, Librería y Mercería",7808780,Capital Federal,Recoleta,relevancia alta-perfil medio,0.0164,0.0139,0.0035,4837.962962962963
MLA1368,"Arte, Librería y Mercería",682556858,Capital Federal,Almagro,relevancia alta-perfil alto,0.0,0.0,0.0,7703.117647058823
MLA1368,"Arte, Librería y Mercería",139390086,Buenos Aires,La Plata,relevancia alta-perfil medio,0.0096,0.0184,0.0254,8645.42857142857
MLA1368,"Arte, Librería y Mercería",28056138,Buenos Aires,Quilmes,relevancia media-perfil medio,0.004,0.0142,0.0228,2991.7251908396947
MLA1368,"Arte, Librería y Mercería",332759530,Capital Federal,Monserrat,relevancia media-perfil medio,0.0094,0.0171,0.0319,810.7972972972973
MLA1368,"Arte, Librería y Mercería",260476445,Buenos Aires,BURZACO,relevancia media-perfil medio,0.0063,0.0063,0.0314,1935.56
MLA1368,"Arte, Librería y Mercería",320184655,Capital Federal,Barracas,relevancia media-perfil alto,0.0,0.0,0.0,359.9
MLA1368,"Arte, Librería y Mercería",544374910,Buenos Aires,Vicente López,relevancia media-perfil medio,0.0023,0.0031,0.0716,976.0
MLA1368,"Arte, Librería y Mercería",411632882,Capital Federal,Flores,relevancia media-perfil medio,0.0016,0.0013,0.004,572.4230769230769
MLA1368,"Arte, Librería y Mercería",13161638,Capital Federal,Villa Pueyrredón,relevancia media-perfil medio,0.0049,0.0051,0.0017,2609.29
MLA1368,"Arte, Librería y Mercería",77604177,Capital Federal,Once,relevancia media-perfil medio,0.0003,0.0015,0.0389,904.943820224719
MLA1368,"Arte, Librería y Mercería",26588531,Buenos Aires,Olivos,relevancia media-perfil medio,0.0,0.0018,0.0006,848.687969924812
MLA1368,"Arte, Librería y Mercería",61198116,Buenos Aires,El Palomar,relevancia media-perfil medio,0.0,0.0091,0.0099,779.7688888888889
MLA1368,"Arte, Librería y Mercería",139801601,Capital Federal,Caballito,relevancia media-perfil alto,0.0,0.0,0.0,1752.0833333333333
MLA1368,"Arte, Librería y Mercería",236387729,Capital Federal,Balvanera,relevancia alta-perfil medio,0.0,0.0036,0.0013,3630.0
MLA1368,"Arte, Librería y Mercería",288977241,Capital Federal,Núñez,relevancia alta-perfil medio,0.0031,0.0191,0.007,5747.258136924804
MLA1368,"Arte, Librería y Mercería",279795469,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0,0.0062,0.0185,1200.0
MLA1368,"Arte, Librería y Mercería",9649614,Capital Federal,Once (Zona Facultad Económicas / Medicina UBA),relevancia alta-perfil medio,0.0006,0.0063,0.0035,7438.5369039843235
MLA1368,"Arte, Librería y Mercería",124612488,Buenos Aires,Ramos Mejía,relevancia media-perfil alto,0.0,0.0,0.0176,999.0
MLA1368,"Arte, Librería y Mercería",232395229,Capital Federal,Paternal,relevancia media-perfil medio,0.0,0.0052,0.0038,2099.0
MLA1368,"Arte, Librería y Mercería",221809324,Buenos Aires,Quilmes,relevancia media-perfil medio,0.0,0.0023,0.0024,1947.156618610747
MLA1368,"Arte, Librería y Mercería",160885918,Capital Federal,Palermo,relevancia media-perfil medio,0.0029,0.0028,0.001,2860.959595959596
MLA1368,"Arte, Librería y Mercería",202180441,Capital Federal,CABA,relevancia media-perfil alto,0.0,0.0,0.0,1697.5
MLA1368,"Arte, Librería y Mercería",34801784,Capital Federal,Barracas,relevancia media-perfil medio,0.003,0.011,0.005,757.7571669477235
MLA1368,"Arte, Librería y Mercería",74947242,Capital Federal,Monserrat,relevancia media-perfil medio,0.0005,0.0021,0.0003,865.0582938388626
MLA1368,"Arte, Librería y Mercería",128163538,Buenos Aires,San Justo,relevancia alta-perfil medio,0.0,0.0028,0.0014,4057.990588235294
MLA1368,"Arte, Librería y Mercería",20741263,Capital Federal,Villa del Parque,relevancia media-perfil alto,0.0,0.0,0.0012,1281.2233333333334
MLA1368,"Arte, Librería y Mercería",48952342,Buenos Aires,Lanús,relevancia media-perfil medio,0.0005,0.0035,0.0275,2948.5
MLA1368,"Arte, Librería y Mercería",237174998,Capital Federal,Villa Ortúzar,relevancia media-perfil alto,0.0,0.0,0.0,770.0
MLA1368,"Arte, Librería y Mercería",6873859,Buenos Aires,Loma verde,relevancia media-perfil alto,0.0,0.0,0.0151,2250.0
MLA1368,"Arte, Librería y Mercería",207972223,Capital Federal,Belgrano,relevancia media-perfil alto,0.0,0.0,0.0,315.0
MLA1368,"Arte, Librería y Mercería",254290568,Capital Federal,Balvanera,relevancia media-perfil medio,0.0018,0.0014,0.0003,1535.25
MLA1368,"Arte, Librería y Mercería",176102315,Capital Federal,Once,relevancia media-perfil medio,0.0,0.0085,0.013,1311.4137931034484
MLA1368,"Arte, Librería y Mercería",231376520,Santa Fe,Rosario,relevancia media-perfil alto,0.0,0.0,0.0,389.0
MLA1368,"Arte, Librería y Mercería",138300225,Capital Federal,Palermo,relevancia media-perfil alto,0.0,0.0,0.0,3474.3939393939395
MLA1368,"Arte, Librería y Mercería",86305309,Buenos Aires,Avellaneda,relevancia media-perfil medio,0.0,0.0018,0.006,495.98
MLA1368,"Arte, Librería y Mercería",142986291,Buenos Aires,Villa Ballester,relevancia media-perfil medio,0.0,0.0184,0.0534,1000.0
MLA1368,"Arte, Librería y Mercería",35384777,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0048,0.0089,0.0,4862.0
MLA1368,"Arte, Librería y Mercería",167984788,Mendoza,San Martín,relevancia media-perfil medio,0.0,0.001,0.0016,613.125
MLA1368,"Arte, Librería y Mercería",216632005,Buenos Aires,Lomas de Zamora,relevancia media-perfil medio,0.0,0.0057,0.0016,2603.0
MLA1368,"Arte, Librería y Mercería",143730763,Capital Federal,once,relevancia media-perfil medio,0.0008,0.0057,0.0025,1523.6206896551723
MLA1368,"Arte, Librería y Mercería",128573193,Capital Federal,Constitución,relevancia media-perfil medio,0.0027,0.0102,0.0122,235.65040650406505
MLA1368,"Arte, Librería y Mercería",41423135,Buenos Aires,Lanús,relevancia media-perfil alto,0.0,0.0,0.0076,700.0
MLA1368,"Arte, Librería y Mercería",131522562,Capital Federal,Monserrat,relevancia media-perfil medio,0.0016,0.0121,0.0058,699.0
MLA1368,"Arte, Librería y Mercería",133130075,Buenos Aires,Caseros,relevancia media-perfil medio,0.0,0.005,0.0003,3048.741565673108
MLA1368,"Arte, Librería y Mercería",216589820,Capital Federal,Balvanera,relevancia media-perfil medio,0.0029,0.0059,0.0132,955.56
MLA1368,"Arte, Librería y Mercería",307644194,Capital Federal,Constitución,relevancia media-perfil alto,0.0,0.0,0.0,725.0
MLA1368,"Arte, Librería y Mercería",97562082,Buenos Aires,El Palomar,relevancia alta-perfil medio,0.0,0.0033,0.002,5977.429118773946
MLA1368,"Arte, Librería y Mercería",232191059,Capital Federal,Floresta,relevancia media-perfil medio,0.0052,0.0029,0.0252,1024.9372758326217
MLA1368,"Arte, Librería y Mercería",254496754,Capital Federal,Núñez,relevancia media-perfil alto,0.0,0.0,0.0242,2294.0
MLA1368,"Arte, Librería y Mercería",150393836,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia alta-perfil medio,0.0039,0.0157,0.0415,3629.0
MLA1368,"Arte, Librería y Mercería",94534882,Capital Federal,La Paternal,relevancia alta-perfil alto,0.0,0.0,0.0,8200.0
MLA1368,"Arte, Librería y Mercería",573703928,Buenos Aires,Caseros,relevancia media-perfil alto,0.0,0.0,0.0042,1149.5
MLA1368,"Arte, Librería y Mercería",165057863,Capital Federal,Barracas,relevancia media-perfil medio,0.0,0.0035,0.0004,1325.016129032258
